threshold,tp,tn,fp,fn,precision,recall,accuracy,overcount,F_4
2.6,1766.0,51266.0,6389.0,579.0,0.2165542611894543,0.753091684434968,0.8838666666666667,2.7245202558635393,0.657296113847838
2.7,1736.0,52563.0,5092.0,609.0,0.2542472173403632,0.7402985074626866,0.9049833333333334,2.1714285714285713,0.665464057003698
2.8000000000000003,1720.0,53766.0,3889.0,625.0,0.3066500267427349,0.7334754797441365,0.9247666666666666,1.6584221748400854,0.6779661016949153
2.9000000000000004,1683.0,54739.0,2916.0,662.0,0.3659491193737769,0.7176972281449894,0.9403666666666667,1.2434968017057568,0.6792896317576391
3.0,1670.0,55424.0,2231.0,675.0,0.4280953601640605,0.7121535181236673,0.9515666666666667,0.9513859275053305,0.6854011250331957
3.1,1658.0,55773.0,1882.0,687.0,0.46836158192090394,0.7070362473347548,0.9571833333333334,0.8025586353944563,0.6864588407208962
3.2,1624.0,55867.0,1788.0,721.0,0.47596717467760846,0.6925373134328359,0.9581833333333334,0.7624733475479745,0.6744845108961205
3.3000000000000003,1575.0,55916.0,1739.0,770.0,0.4752564876282438,0.6716417910447762,0.9581833333333334,0.7415778251599147,0.6557035803497087
3.4000000000000004,1563.0,56012.0,1643.0,782.0,0.48752339363693076,0.6665245202558635,0.9595833333333333,0.7006396588486141,0.6524333349702891
3.5000000000000004,1544.0,56043.0,1612.0,801.0,0.4892268694550063,0.6584221748400853,0.9597833333333333,0.6874200426439232,0.6452945225685909
3.6000000000000005,1542.0,56095.0,1560.0,803.0,0.49709864603481624,0.6575692963752665,0.9606166666666667,0.6652452025586354,0.6453153463640392
3.6999999999999997,1529.0,56162.0,1493.0,816.0,0.5059563203176705,0.6520255863539446,0.9615166666666667,0.6366737739872068,0.6411375857135809
3.8,1507.0,56207.0,1448.0,838.0,0.5099830795262267,0.6426439232409382,0.9619,0.6174840085287846,0.632958616429895
3.9,1488.0,56217.0,1438.0,857.0,0.508544087491456,0.63454157782516,0.96175,0.6132196162046908,0.625426494585373
4.0,1473.0,56243.0,1412.0,872.0,0.5105719237435009,0.6281449893390192,0.9619333333333333,0.6021321961620469,0.6197500309367653
4.1000000000000005,1474.0,56260.0,1395.0,871.0,0.5137678633670268,0.6285714285714286,0.9622333333333334,0.5948827292110874,0.6204164500235213
4.2,1447.0,56304.0,1351.0,898.0,0.5171551107934239,0.6170575692963752,0.9625166666666667,0.5761194029850746,0.6101245101443524
4.300000000000001,1428.0,56371.0,1284.0,917.0,0.5265486725663717,0.608955223880597,0.9633166666666667,0.5475479744136461,0.6034002783853648
4.3999999999999995,1417.0,56416.0,1239.0,928.0,0.5335090361445783,0.6042643923240938,0.9638833333333333,0.5283582089552239,0.5995868180007964
4.5,1412.0,56434.0,1221.0,933.0,0.5362704139764527,0.6021321961620469,0.9641,0.520682302771855,0.597813363883147
4.6,1398.0,56484.0,1171.0,947.0,0.5441806150253017,0.5961620469083155,0.9647,0.49936034115138594,0.5928309511337275
4.7,1371.0,56506.0,1149.0,974.0,0.544047619047619,0.5846481876332622,0.9646166666666667,0.4899786780383795,0.5820929070929071
4.8,1360.0,56516.0,1139.0,985.0,0.54421768707483,0.579957356076759,0.9646,0.4857142857142857,0.5777255803493341
4.9,1342.0,56540.0,1115.0,1003.0,0.5461945461945462,0.5722814498933901,0.9647,0.47547974413646055,0.5706781399304599
