threshold,tp,tn,fp,fn,precision,recall,accuracy,overcount,F_4
16.0,687.0,56296.0,1359.0,1658.0,0.3357771260997067,0.2929637526652452,0.9497166666666667,0.5795309168443497,0.2951776778041753
16.16,688.0,56307.0,1348.0,1657.0,0.3379174852652259,0.2933901918976546,0.9499166666666666,0.5748400852878465,0.2956820709879664
16.32,689.0,56308.0,1347.0,1656.0,0.33840864440078583,0.29381663113006395,0.94995,0.5744136460554371,0.2961118414399838
16.48,688.0,56310.0,1345.0,1657.0,0.33841613379242497,0.2933901918976546,0.9499666666666666,0.5735607675906184,0.2957044977624959
16.64,687.0,56323.0,1332.0,1658.0,0.34026745913818723,0.2929637526652452,0.9501666666666667,0.5680170575692963,0.2953792458079365
16.8,687.0,56331.0,1324.0,1658.0,0.3416210840377921,0.2929637526652452,0.9503,0.5646055437100214,0.295439022539273
16.96,687.0,56331.0,1324.0,1658.0,0.3416210840377921,0.2929637526652452,0.9503,0.5646055437100214,0.295439022539273
17.12,687.0,56336.0,1319.0,1658.0,0.3424725822532403,0.2929637526652452,0.9503833333333334,0.5624733475479744,0.2954763952841168
17.28,680.0,56352.0,1303.0,1665.0,0.3429147755925366,0.2899786780383795,0.9505333333333333,0.5556503198294243,0.292636002328937
17.44,679.0,56356.0,1299.0,1666.0,0.34327603640040444,0.28955223880597014,0.9505833333333333,0.5539445628997868,0.29224264519722515
17.6,680.0,56361.0,1294.0,1665.0,0.3444782168186423,0.2899786780383795,0.9506833333333333,0.5518123667377399,0.29270268901605306
17.76,682.0,56373.0,1282.0,1663.0,0.34725050916496947,0.2908315565031983,0.9509166666666666,0.5466950959488273,0.2936379292878128
17.92,677.0,56375.0,1280.0,1668.0,0.34593765968318857,0.2886993603411514,0.9508666666666666,0.5458422174840085,0.2915368442384173
18.080000000000002,673.0,56376.0,1279.0,1672.0,0.3447745901639344,0.28699360341151386,0.9508166666666666,0.5454157782515991,0.28985103364410214
18.240000000000002,668.0,56394.0,1261.0,1677.0,0.3462934162778642,0.28486140724946696,0.9510333333333333,0.5377398720682303,0.28786534512915407
18.400000000000002,667.0,56412.0,1243.0,1678.0,0.34921465968586385,0.2844349680170576,0.9513166666666667,0.5300639658848614,0.2875729140248542
18.560000000000002,669.0,56419.0,1236.0,1676.0,0.35118110236220473,0.28528784648187633,0.9514666666666667,0.5270788912579958,0.2884717818642993
18.720000000000002,665.0,56425.0,1230.0,1680.0,0.35092348284960423,0.2835820895522388,0.9515,0.5245202558635395,0.2868197386781682
18.880000000000003,659.0,56424.0,1231.0,1686.0,0.3486772486772487,0.2810234541577825,0.9513833333333334,0.5249466950959488,0.2842679522963715
19.040000000000003,660.0,56430.0,1225.0,1685.0,0.35013262599469497,0.2814498933901919,0.9515,0.5223880597014925,0.28473543966501713
19.2,657.0,56437.0,1218.0,1688.0,0.3504,0.2801705756929638,0.9515666666666667,0.5194029850746269,0.28351313618479507
19.36,651.0,56451.0,1204.0,1694.0,0.35094339622641507,0.27761194029850744,0.9517,0.5134328358208955,0.28106666666666663
19.52,651.0,56461.0,1194.0,1694.0,0.35284552845528455,0.27761194029850744,0.9518666666666666,0.5091684434968017,0.28113806681061854
19.68,652.0,56467.0,1188.0,1693.0,0.35434782608695653,0.27803837953091687,0.9519833333333333,0.5066098081023455,0.2816056910569106
19.84,647.0,56467.0,1188.0,1698.0,0.3525885558583106,0.27590618336886996,0.9519,0.5066098081023455,0.27948164146868254
20.0,647.0,56476.0,1179.0,1698.0,0.3543263964950712,0.27590618336886996,0.95205,0.502771855010661,0.2795455700706552
20.16,644.0,56487.0,1168.0,1701.0,0.3554083885209713,0.2746268656716418,0.9521833333333334,0.4980810234541578,0.27834841859046067
20.32,640.0,56493.0,1162.0,1705.0,0.3551609322974473,0.27292110874200426,0.9522166666666667,0.4955223880597015,0.27668989369818425
20.48,637.0,56500.0,1155.0,1708.0,0.35546875,0.2716417910447761,0.9522833333333334,0.4925373134328358,0.2754629629629629
20.64,635.0,56508.0,1147.0,1710.0,0.356341189674523,0.27078891257995735,0.9523833333333334,0.4891257995735608,0.2746679558292199
20.8,633.0,56520.0,1135.0,1712.0,0.3580316742081448,0.2699360341151386,0.95255,0.4840085287846482,0.2739004276114844
20.96,632.0,56534.0,1121.0,1713.0,0.3605248146035368,0.2695095948827292,0.9527666666666667,0.4780383795309168,0.2735721742673083
21.12,627.0,56534.0,1121.0,1718.0,0.358695652173913,0.2673773987206823,0.9526833333333333,0.4780383795309168,0.27144239584394414
21.28,627.0,56539.0,1116.0,1718.0,0.35972461273666095,0.2673773987206823,0.9527666666666667,0.4759061833688699,0.2714769630440873
21.44,622.0,56544.0,1111.0,1723.0,0.35891517599538375,0.2652452025586354,0.9527666666666667,0.473773987206823,0.2693806842789086
21.6,620.0,56560.0,1095.0,1725.0,0.36151603498542273,0.26439232409381663,0.953,0.4669509594882729,0.2686376959347521
21.76,616.0,56571.0,1084.0,1729.0,0.3623529411764706,0.2626865671641791,0.9531166666666666,0.46226012793176974,0.2670066292707802
21.92,614.0,56579.0,1076.0,1731.0,0.3633136094674556,0.26183368869936036,0.9532166666666667,0.45884861407249466,0.26620760010201483
22.080000000000002,610.0,56580.0,1075.0,1735.0,0.3620178041543027,0.2601279317697228,0.9531666666666667,0.4584221748400853,0.26450707817880376
22.240000000000002,610.0,56585.0,1070.0,1735.0,0.3630952380952381,0.2601279317697228,0.95325,0.4562899786780384,0.2645408163265306
22.400000000000002,606.0,56586.0,1069.0,1739.0,0.3617910447761194,0.2584221748400853,0.9532,0.455863539445629,0.2628396479142748
22.560000000000002,601.0,56591.0,1064.0,1744.0,0.360960960960961,0.2562899786780384,0.9532,0.4537313432835821,0.26073752711496745
22.720000000000002,601.0,56591.0,1064.0,1744.0,0.360960960960961,0.2562899786780384,0.9532,0.4537313432835821,0.26073752711496745
22.880000000000003,600.0,56605.0,1050.0,1745.0,0.36363636363636365,0.255863539445629,0.9534166666666667,0.44776119402985076,0.26040336992596375
23.040000000000003,600.0,56605.0,1050.0,1745.0,0.36363636363636365,0.255863539445629,0.9534166666666667,0.44776119402985076,0.26040336992596375
23.2,589.0,56614.0,1041.0,1756.0,0.36134969325153377,0.2511727078891258,0.9533833333333334,0.4439232409381663,0.2557598978288634
23.36,587.0,56622.0,1033.0,1758.0,0.36234567901234566,0.250319829424307,0.9534833333333333,0.44051172707889125,0.2549565661727133
23.52,587.0,56627.0,1028.0,1758.0,0.3634674922600619,0.250319829424307,0.9535666666666667,0.43837953091684434,0.2549891401558707
23.68,586.0,56642.0,1013.0,1759.0,0.36647904940587867,0.24989339019189766,0.9538,0.4319829424307036,0.254658861422838
23.84,583.0,56644.0,1011.0,1762.0,0.3657465495608532,0.24861407249466952,0.9537833333333333,0.4311300639658849,0.25338753387533874
24.0,583.0,56649.0,1006.0,1762.0,0.3668974197608559,0.24861407249466952,0.9538666666666666,0.428997867803838,0.2534199289166177
24.16,580.0,56661.0,994.0,1765.0,0.3684879288437103,0.24733475479744135,0.9540166666666666,0.42388059701492536,0.25221261574666193
24.32,580.0,56666.0,989.0,1765.0,0.36966220522625876,0.24733475479744135,0.9541,0.42174840085287846,0.25224487707539206
24.48,580.0,56666.0,989.0,1765.0,0.36966220522625876,0.24733475479744135,0.9541,0.42174840085287846,0.25224487707539206
24.64,580.0,56666.0,989.0,1765.0,0.36966220522625876,0.24733475479744135,0.9541,0.42174840085287846,0.25224487707539206
24.8,571.0,56677.0,978.0,1774.0,0.36862491930277597,0.24349680170575694,0.9541333333333334,0.4170575692963753,0.24845785661265965
24.96,570.0,56676.0,979.0,1775.0,0.36797934151065204,0.24307036247334754,0.9541,0.41748400852878464,0.2480227290178914
25.12,557.0,56683.0,972.0,1788.0,0.3642903858731197,0.2375266524520256,0.954,0.414498933901919,0.24249020461471485
25.28,557.0,56686.0,969.0,1788.0,0.36500655307994756,0.2375266524520256,0.95405,0.41321961620469083,0.2425088357322133
