threshold,tp,tn,fp,fn,precision,recall,accuracy,overcount,F_4
0.0,2345.0,0.0,57655.0,0.0,0.03908333333333333,1.0,0.03908333333333333,24.586353944562898,0.4087879409351928
0.04,2345.0,0.0,57655.0,0.0,0.03908333333333333,1.0,0.03908333333333333,24.586353944562898,0.4087879409351928
0.08,2343.0,68.0,57587.0,2.0,0.039095611546804604,0.9991471215351813,0.040183333333333335,24.557356076759064,0.40873268342739866
0.12,2343.0,170.0,57485.0,2.0,0.03916226516012569,0.9991471215351813,0.041883333333333335,24.513859275053306,0.4091609483502486
0.16,2327.0,627.0,57028.0,18.0,0.03920478476960661,0.9923240938166311,0.04923333333333333,24.31897654584222,0.4083509677419355
0.2,2297.0,1453.0,56202.0,48.0,0.03926562847228158,0.9795309168443497,0.0625,23.96673773987207,0.4066799279309304
0.24,2229.0,3036.0,54619.0,116.0,0.039209822685054886,0.9505330490405117,0.08775,23.291684434968015,0.40154501525941
0.28,2152.0,4858.0,52797.0,193.0,0.039163588054377696,0.9176972281449893,0.11683333333333333,22.514712153518122,0.3956352939904184
0.32,2078.0,7337.0,50318.0,267.0,0.039659515993587295,0.886140724946695,0.15691666666666668,21.457569296375265,0.3928777970550292
0.36000000000000004,2035.0,9779.0,47876.0,310.0,0.040772575183827216,0.8678038379530917,0.1969,20.416204690831556,0.3956834532374101
0.4,1994.0,12183.0,45472.0,351.0,0.04200901698057557,0.8503198294243071,0.23628333333333335,19.391044776119404,0.398865695526322
0.43999999999999995,1967.0,14568.0,43087.0,378.0,0.04365872064633551,0.8388059701492537,0.27558333333333335,18.373987206823028,0.40495797708721876
0.48,1943.0,16328.0,41327.0,402.0,0.044904090593945,0.8285714285714286,0.30451666666666666,17.623454157782515,0.40885010521104104
0.52,1917.0,17923.0,39732.0,428.0,0.046027515666642656,0.8174840085287847,0.33066666666666666,16.943283582089553,0.41163839381576117
0.56,1905.0,19414.0,38241.0,440.0,0.04745180092661785,0.8123667377398721,0.35531666666666667,16.307462686567163,0.41697782813586387
0.6,1887.0,21034.0,36621.0,458.0,0.04900280461202867,0.8046908315565032,0.38201666666666667,15.616631130063967,0.42193665491660964
0.64,1873.0,23130.0,34525.0,472.0,0.0514588713665586,0.7987206823027718,0.4167166666666667,14.722814498933902,0.4307611136664953
0.68,1864.0,25105.0,32550.0,481.0,0.05416400302202592,0.7948827292110874,0.44948333333333335,13.880597014925373,0.4405149164511913
0.7200000000000001,1865.0,26832.0,30823.0,480.0,0.05705457660303475,0.7953091684434968,0.47828333333333334,13.144136460554371,0.4515867137648132
0.76,1861.0,28480.0,29175.0,484.0,0.05996262404949091,0.7936034115138593,0.5056833333333334,12.44136460554371,0.46147674893517704
0.8,1855.0,30372.0,27283.0,490.0,0.0636625712128492,0.7910447761194029,0.5371166666666667,11.63454157782516,0.47308650124516183
0.8400000000000001,1845.0,32019.0,25636.0,500.0,0.06713729485826571,0.7867803837953091,0.5644,10.932196162046909,0.48253103798403096
0.8799999999999999,1843.0,33823.0,23832.0,502.0,0.07178188899707887,0.7859275053304904,0.5944333333333334,10.162899786780384,0.4957828942163146
0.9199999999999999,1840.0,35541.0,22114.0,505.0,0.07681389329548301,0.7846481876332623,0.6230166666666667,9.430277185501065,0.5088330025701923
0.96,1836.0,37522.0,20133.0,509.0,0.08357230643179026,0.7829424307036247,0.6559666666666667,8.58550106609808,0.5246684260955807
1.0,1833.0,39715.0,17940.0,512.0,0.09270216962524655,0.7816631130063966,0.6924666666666667,7.650319829424307,0.5438884331419195
1.04,1826.0,41151.0,16504.0,519.0,0.09961811238406983,0.7786780383795309,0.7162833333333334,7.037953091684435,0.555810205908684
1.08,1831.0,42144.0,15511.0,514.0,0.1055818244723792,0.7808102345415778,0.7329166666666667,6.614498933901919,0.5673690350333565
1.12,1814.0,43060.0,14595.0,531.0,0.11054908891462002,0.7735607675906183,0.7479,6.223880597014926,0.5718259192642178
1.1600000000000001,1818.0,43829.0,13826.0,527.0,0.11621068780363078,0.7752665245202559,0.7607833333333334,5.895948827292111,0.5813332330148221
1.2,1819.0,44435.0,13220.0,526.0,0.12095219097014429,0.7756929637526653,0.7709,5.637526652452026,0.5883483323503111
1.24,1820.0,45089.0,12566.0,525.0,0.12651188655637424,0.7761194029850746,0.7818166666666667,5.35863539445629,0.5960775247562902
1.28,1822.0,45545.0,12110.0,523.0,0.13077806488659202,0.7769722814498934,0.78945,5.164179104477612,0.6019979786985928
1.32,1820.0,46039.0,11616.0,525.0,0.135456981244418,0.7761194029850746,0.79765,4.9535181236673775,0.6071905173090509
1.36,1823.0,46454.0,11201.0,522.0,0.13997235872235872,0.7773987206823028,0.8046166666666666,4.776545842217484,0.6131489395378285
1.4000000000000001,1824.0,46829.0,10826.0,521.0,0.14418972332015811,0.7778251599147121,0.8108833333333333,4.616631130063966,0.6180586007574248
1.4400000000000002,1820.0,47189.0,10466.0,525.0,0.1481360898583754,0.7761194029850746,0.8168166666666666,4.463113006396589,0.6212102959482794
1.48,1817.0,47507.0,10148.0,528.0,0.15185959047221062,0.7748400852878465,0.8220666666666666,4.327505330490405,0.6242093563706174
1.52,1809.0,47924.0,9731.0,536.0,0.15675909878682842,0.7714285714285715,0.8288833333333333,4.149680170575693,0.6268446799836934
1.56,1806.0,48247.0,9408.0,539.0,0.16104868913857678,0.7701492537313432,0.8342166666666667,4.011940298507462,0.6299913817868428
1.6,1807.0,48506.0,9149.0,538.0,0.1649324571011318,0.7705756929637526,0.83855,3.901492537313433,0.6336950243419424
